,solar_result,3시간기온,강수형태,강수확률,습도,풍속,풍향,하늘상태,altitude,azimuth,altitude_m,azimuth_m
2019010918,0.0,5.0,0.0,0.0,45.0,4.1,317.0,1.0,-5.61,247.34,-13.15876704987239,289.059671313251
2019010919,0.0,4.666666666666667,0.0,0.0,45.0,4.866666666666666,312.6666666666667,1.0,-3.74,164.89333333333332,-24.91899626909938,281.4036278390379
2019010920,0.0,4.333333333333333,0.0,0.0,45.0,5.633333333333334,308.3333333333333,1.0,-1.87,82.44666666666666,-37.000605147286734,273.59642725760773
2019010921,0.0,4.0,0.0,0.0,45.0,6.4,304.0,1.0,0.0,0.0,-49.183872926602724,275.34288234520164
2019010922,0.0,4.0,0.0,0.0,46.666666666666664,6.133333333333334,303.6666666666667,1.0,0.0,0.0,-61.13235680683299,287.6032241489635
2019010923,0.0,4.0,0.0,0.0,48.333333333333336,5.866666666666666,303.3333333333333,1.0,0.0,0.0,-71.896628960463,309.9505572841116
2019011000,0.0,4.0,0.0,0.0,50.0,5.6,303.0,1.0,0.0,0.0,-77.42102420154598,2.96526614715569e-14
2019011001,0.0,3.5,0.0,3.3333333333333335,50.833333333333336,5.083333333333333,305.5,1.3333333333333333,0.0,0.0,-71.896628960463,50.0494427158884
2019011002,0.0,3.0,0.0,6.666666666666667,51.666666666666664,4.566666666666666,308.0,1.6666666666666665,0.0,0.0,-61.13235680683299,72.39677585103651
2019011003,0.0,2.5,0.0,10.0,52.5,4.05,310.5,2.0,0.0,0.0,-49.183872926602724,84.65711765479836
2019011004,0.0,2.0,0.0,13.333333333333334,53.333333333333336,3.533333333333333,313.0,2.333333333333333,0.0,0.0,-37.000605147286734,86.40357274239226
2019011005,0.0,1.5,0.0,16.666666666666668,54.166666666666664,3.0166666666666666,315.5,2.6666666666666665,0.0,0.0,-24.91899626909938,101.40362783903785
2019011006,0.0,1.0,0.0,20.0,55.0,2.5,318.0,3.0,3.5075,32.575,-13.15876704987239,109.059671313251
2019011007,0.0,2.0,0.0,20.0,53.333333333333336,2.2333333333333334,327.6666666666667,3.0,7.015,65.15,-1.946358448797958,117.18775334969912
2019011008,1.68,3.0,0.0,20.0,51.666666666666664,1.9666666666666668,337.3333333333333,3.0,10.522499999999999,97.72500000000001,8.425489055151681,126.31699390043659
2019011009,18.96,4.0,0.0,20.0,50.0,1.7,347.0,3.0,14.03,130.3,17.54836539502058,136.95612832308973
2019011010,42.72,5.333333333333333,0.0,16.666666666666668,46.666666666666664,1.5999999999999999,232.66666666666669,2.6666666666666665,20.086666666666666,143.96666666666667,24.862177941456615,149.52344155977136
2019011011,70.8,6.666666666666666,0.0,13.333333333333332,43.333333333333336,1.5,118.33333333333334,2.3333333333333335,26.143333333333334,157.63333333333335,29.682748343222222,164.0865185504762
2019011012,107.76,8.0,0.0,10.0,40.0,1.4,4.0,2.0,32.2,171.3,31.378975798454068,180.0
2019011013,116.64,8.666666666666666,0.0,10.0,41.666666666666664,1.5666666666666667,26.666666666666668,2.0,28.96,186.63333333333335,29.682748343222222,195.9134814495238
2019011014,102.72,9.333333333333334,0.0,10.0,43.333333333333336,1.7333333333333332,49.333333333333336,2.0,25.720000000000002,201.96666666666667,24.862177941456615,210.47655844022864
2019011015,73.2,10.0,0.0,10.0,45.0,1.9,72.0,2.0,22.48,217.3,17.54836539502058,223.04387167691027
2019011016,30.96,9.0,0.0,13.333333333333334,48.333333333333336,2.0,69.0,2.3333333333333335,13.086666666666668,227.32666666666668,8.425489055151681,233.6830060995634
2019011017,3.36,8.0,0.0,16.666666666666668,51.666666666666664,2.1,66.0,2.6666666666666665,3.693333333333335,237.35333333333332,-1.946358448797958,242.8122466503009
2019011018,0.0,7.0,0.0,20.0,55.0,2.2,63.0,3.0,-5.7,247.38,-13.15876704987239,289.059671313251
2019011019,0.0,6.666666666666667,0.0,23.333333333333332,56.666666666666664,2.166666666666667,51.333333333333336,3.3333333333333335,-3.8,164.92000000000002,-24.91899626909938,281.4036278390379
2019011020,0.0,6.333333333333333,0.0,26.666666666666668,58.333333333333336,2.1333333333333333,39.66666666666667,3.6666666666666665,-1.9,82.46000000000001,-37.000605147286734,273.59642725760773
2019011021,0.0,6.0,0.0,30.0,60.0,2.1,28.0,4.0,0.0,0.0,-49.183872926602724,275.34288234520164
2019011022,0.0,6.333333333333333,0.0,30.0,60.0,2.033333333333333,21.666666666666668,4.0,0.0,0.0,-61.13235680683299,287.6032241489635
2019011023,0.0,6.666666666666667,0.0,30.0,60.0,1.9666666666666666,15.333333333333334,4.0,0.0,0.0,-71.896628960463,309.9505572841116
2019011100,0.0,7.0,0.0,30.0,60.0,1.9,9.0,4.0,0.0,0.0,-76.32502473190021,2.7533138774860527e-14
2019011101,0.0,6.833333333333333,0.0,35.0,62.5,2.0,61.833333333333336,4.0,0.0,0.0,-71.07617758103672,47.76019816095254
2019011102,0.0,6.666666666666667,0.0,40.0,65.0,2.1,114.66666666666667,4.0,0.0,0.0,-60.52803383457837,70.52067391766903
2019011103,0.0,6.5,0.0,45.0,67.5,2.2,167.5,4.0,0.0,0.0,-48.653262692427035,83.19770590619768
2019011104,0.0,6.333333333333333,0.0,50.0,70.0,2.3,220.33333333333334,4.0,0.0,0.0,-36.47746342445414,87.60539563123301
2019011105,0.0,6.166666666666667,0.0,55.0,72.5,2.4,273.1666666666667,4.0,0.0,0.0,-24.367370112352017,100.36165884999848
2019011106,0.0,6.0,0.0,60.0,75.0,2.5,326.0,4.0,3.515,32.5475,-12.55405768988574,108.12208168101817
2019011107,0.0,6.0,0.0,60.0,76.66666666666667,2.5,323.3333333333333,4.0,7.03,65.095,-1.2683769650266383,116.32627290230451
2019011108,8.16,6.0,0.0,60.0,78.33333333333333,2.5,320.6666666666667,4.0,10.545,97.6425,9.194433222536999,125.52667676098008
2019011109,36.96,6.0,0.0,60.0,80.0,2.5,318.0,4.0,14.06,130.19,18.421448976354895,136.25955821425606
2019011110,43.68,6.666666666666667,0.0,60.0,78.33333333333333,2.3333333333333335,329.0,4.0,20.136666666666667,143.86666666666667,25.84100051071022,148.97781243964
2019011111,70.8,7.333333333333333,0.0,60.0,76.66666666666667,2.1666666666666665,340.0,4.0,26.21333333333333,157.54333333333332,30.745749086112237,163.77763224112311
2019011112,103.2,8.0,0.0,60.0,75.0,2.0,351.0,4.0,32.29,171.22,32.4749752680998,180.0
2019011113,98.16,8.333333333333334,0.0,50.0,71.66666666666667,2.1666666666666665,353.3333333333333,4.0,29.056666666666665,186.58,30.745749086112237,196.22236775887689
2019011114,69.6,8.666666666666666,0.0,40.0,68.33333333333333,2.3333333333333335,355.6666666666667,4.0,25.823333333333334,201.94,25.84100051071022,211.02218756036
2019011115,54.72,9.0,0.0,30.0,65.0,2.5,358.0,4.0,22.59,217.3,18.421448976354895,223.74044178574394
2019011116,17.52,8.666666666666666,0.0,26.666666666666668,63.333333333333336,2.2666666666666666,351.3333333333333,3.6666666666666665,13.126666666666667,227.34,9.194433222536999,234.47332323901992
2019011117,3.84,8.333333333333334,0.0,23.333333333333332,61.666666666666664,2.033333333333333,344.6666666666667,3.3333333333333335,3.663333333333334,237.38,-1.2683769650266383,243.6737270976955
2019011118,0.0,8.0,0.0,20.0,60.0,1.8,338.0,3.0,-5.8,247.42,-12.55405768988574,288.1220816810182
2019011119,0.0,7.666666666666667,0.0,16.666666666666668,58.333333333333336,1.8666666666666667,335.3333333333333,2.6666666666666665,-3.8666666666666663,164.94666666666666,-24.367370112352017,280.3616588499985
2019011120,0.0,7.333333333333333,0.0,13.333333333333332,56.666666666666664,1.9333333333333333,332.6666666666667,2.3333333333333335,-1.9333333333333331,82.47333333333333,-36.47746342445414,272.394604368767
2019011121,0.0,7.0,0.0,10.0,55.0,2.0,330.0,2.0,0.0,0.0,-48.653262692427035,276.8022940938023
2019011122,0.0,6.333333333333333,0.0,10.0,55.0,1.8333333333333333,326.0,2.0,0.0,0.0,-60.52803383457837,289.479326082331
2019011123,0.0,5.666666666666667,0.0,10.0,55.0,1.6666666666666667,322.0,2.0,0.0,0.0,-71.07617758103672,312.23980183904746
2019011200,0.0,5.0,0.0,10.0,55.0,1.5,318.0,2.0,0.0,0.0,-76.32502473190021,2.7533138774860527e-14
2019011201,0.0,4.666666666666667,0.0,8.333333333333334,55.833333333333336,1.5166666666666666,318.3333333333333,1.8333333333333333,0.0,0.0,-71.07617758103672,47.76019816095254
2019011202,0.0,4.333333333333333,0.0,6.666666666666666,56.666666666666664,1.5333333333333334,318.6666666666667,1.6666666666666667,0.0,0.0,-60.52803383457837,70.52067391766903
2019011203,0.0,4.0,0.0,5.0,57.5,1.55,319.0,1.5,0.0,0.0,-48.653262692427035,83.19770590619768
2019011204,0.0,3.666666666666667,0.0,3.333333333333333,58.333333333333336,1.5666666666666667,319.3333333333333,1.3333333333333335,0.0,0.0,-36.47746342445414,87.60539563123301
2019011205,0.0,3.3333333333333335,0.0,1.666666666666666,59.166666666666664,1.5833333333333335,319.6666666666667,1.1666666666666667,0.0,0.0,-24.367370112352017,100.36165884999848
2019011206,0.0,3.0,0.0,0.0,60.0,1.6,320.0,1.0,3.5225,32.5225,-12.55405768988574,108.12208168101817
2019011207,0.0,3.3333333333333335,0.0,0.0,60.0,1.6,321.6666666666667,1.0,7.045,65.045,-1.2683769650266383,116.32627290230451
2019011208,0.0,3.6666666666666665,0.0,0.0,60.0,1.6,323.3333333333333,1.0,10.567499999999999,97.5675,9.194433222536999,125.52667676098008
2019011209,1.44,4.0,0.0,0.0,60.0,1.6,325.0,1.0,14.09,130.09,18.421448976354895,136.25955821425606
2019011210,8.64,6.0,0.0,3.3333333333333335,56.666666666666664,1.6,322.3333333333333,1.3333333333333333,20.183333333333334,143.77333333333334,25.84100051071022,148.97781243964
2019011211,13.44,8.0,0.0,6.666666666666667,53.333333333333336,1.6,319.6666666666667,1.6666666666666665,26.276666666666664,157.45666666666665,30.745749086112237,163.77763224112311
2019011212,36.72,10.0,0.0,10.0,50.0,1.6,317.0,2.0,32.37,171.14,32.4749752680998,180.0
2019011213,39.6,10.333333333333334,0.0,6.666666666666666,46.666666666666664,1.8333333333333333,314.6666666666667,1.6666666666666667,29.279999999999998,186.53,30.745749086112237,196.22236775887689
2019011214,24.24,10.666666666666666,0.0,3.333333333333333,43.333333333333336,2.0666666666666664,312.3333333333333,1.3333333333333335,26.19,201.92,25.84100051071022,211.02218756036
2019011215,12.48,11.0,0.0,0.0,40.0,2.3,310.0,1.0,23.1,217.31,18.421448976354895,223.74044178574394
2019011216,7.44,10.333333333333334,0.0,0.0,41.666666666666664,2.3666666666666667,308.0,1.0,13.433333333333335,227.36333333333334,9.194433222536999,234.47332323901992
2019011217,1.2,9.666666666666666,0.0,0.0,43.333333333333336,2.433333333333333,306.0,1.0,3.7666666666666693,237.41666666666666,-1.2683769650266383,243.6737270976955
2019011218,0.0,9.0,0.0,0.0,45.0,2.5,304.0,1.0,-5.9,247.47,-12.55405768988574,288.1220816810182
2019011219,0.0,8.0,0.0,0.0,46.666666666666664,2.1333333333333333,321.3333333333333,1.0,-3.9333333333333336,164.98000000000002,-24.367370112352017,280.3616588499985
2019011220,0.0,7.0,0.0,0.0,48.333333333333336,1.7666666666666666,338.6666666666667,1.0,-1.9666666666666668,82.49000000000001,-36.47746342445414,272.394604368767
2019011221,0.0,6.0,0.0,0.0,50.0,1.4,356.0,1.0,0.0,0.0,-48.653262692427035,276.8022940938023
2019011222,0.0,5.666666666666667,0.0,0.0,50.0,1.5666666666666667,343.0,1.0,0.0,0.0,-60.52803383457837,289.479326082331
2019011223,0.0,5.333333333333333,0.0,0.0,50.0,1.7333333333333332,330.0,1.0,0.0,0.0,-71.07617758103672,312.23980183904746
2019011300,0.0,5.0,0.0,0.0,50.0,1.9,317.0,1.0,0.0,0.0,-76.32502473190021,2.7533138774860527e-14
2019011301,0.0,4.666666666666667,0.0,0.0,50.833333333333336,1.8666666666666667,320.1666666666667,1.0,0.0,0.0,-71.07617758103672,47.76019816095254
2019011302,0.0,4.333333333333333,0.0,0.0,51.666666666666664,1.8333333333333333,323.3333333333333,1.0,0.0,0.0,-60.52803383457837,70.52067391766903
2019011303,0.0,4.0,0.0,0.0,52.5,1.7999999999999998,326.5,1.0,0.0,0.0,-48.653262692427035,83.19770590619768
2019011304,0.0,3.666666666666667,0.0,0.0,53.333333333333336,1.7666666666666666,329.6666666666667,1.0,0.0,0.0,-36.47746342445414,87.60539563123301
2019011305,0.0,3.3333333333333335,0.0,0.0,54.166666666666664,1.7333333333333334,332.8333333333333,1.0,0.0,0.0,-24.367370112352017,100.36165884999848
2019011306,0.0,3.0,0.0,0.0,55.0,1.7,336.0,1.0,3.53,32.395,-12.55405768988574,108.12208168101817
2019011307,0.0,3.3333333333333335,0.0,0.0,53.333333333333336,1.7,341.6666666666667,1.0,7.06,64.79,-1.2683769650266383,116.32627290230451
2019011308,4.32,3.6666666666666665,0.0,0.0,51.666666666666664,1.7,347.3333333333333,1.0,10.59,97.185,9.194433222536999,125.52667676098008
2019011309,25.2,4.0,0.0,0.0,50.0,1.7,353.0,1.0,14.12,129.58,18.421448976354895,136.25955821425606
2019011310,67.44,6.0,0.0,0.0,45.0,1.6666666666666667,345.3333333333333,1.0,20.233333333333334,143.40666666666667,25.84100051071022,148.97781243964
2019011311,87.84,8.0,0.0,0.0,40.0,1.6333333333333333,337.6666666666667,1.0,26.346666666666668,157.23333333333335,30.745749086112237,163.77763224112311
2019011312,73.92,10.0,0.0,0.0,35.0,1.6,330.0,1.0,32.46,171.06,32.4749752680998,180.0
2019011313,115.68,10.666666666666666,0.0,0.0,33.333333333333336,1.2333333333333334,306.3333333333333,1.0,29.37666666666667,186.47666666666666,30.745749086112237,196.22236775887689
2019011314,95.04,11.333333333333334,0.0,0.0,31.666666666666668,0.8666666666666667,282.6666666666667,1.0,26.293333333333333,201.89333333333335,25.84100051071022,211.02218756036
2019011315,67.92,12.0,0.0,0.0,30.0,0.5,259.0,1.0,23.21,217.31,18.421448976354895,223.74044178574394
2019011316,12.96,11.0,0.0,0.0,31.666666666666668,0.6,255.0,1.0,13.473333333333334,227.38,9.194433222536999,234.47332323901992
2019011317,3.36,10.0,0.0,0.0,33.333333333333336,0.7000000000000001,251.0,1.0,3.736666666666668,237.45000000000002,-1.2683769650266383,243.6737270976955
2019011318,0.0,9.0,0.0,0.0,35.0,0.8,247.0,1.0,-6.0,247.52,-12.55405768988574,288.1220816810182
2019011319,0.0,8.333333333333334,0.0,3.3333333333333335,38.333333333333336,1.0333333333333334,262.3333333333333,1.3333333333333333,-4.0,165.01333333333332,-24.367370112352017,280.3616588499985
2019011320,0.0,7.666666666666667,0.0,6.666666666666667,41.666666666666664,1.2666666666666666,277.6666666666667,1.6666666666666665,-2.0,82.50666666666666,-36.47746342445414,272.394604368767
2019011321,0.0,7.0,0.0,10.0,45.0,1.5,293.0,2.0,0.0,0.0,-48.653262692427035,276.8022940938023
2019011322,0.0,6.666666666666667,0.0,10.0,46.666666666666664,1.6666666666666667,295.3333333333333,2.0,0.0,0.0,-60.52803383457837,289.479326082331
2019011323,0.0,6.333333333333333,0.0,10.0,48.333333333333336,1.8333333333333333,297.6666666666667,2.0,0.0,0.0,-71.07617758103672,312.23980183904746
2019011400,0.0,6.0,0.0,10.0,50.0,2.0,300.0,2.0,0.0,0.0,-76.32502473190021,2.7533138774860527e-14
2019011401,0.0,5.666666666666667,0.0,11.666666666666666,50.0,2.3666666666666667,298.6666666666667,2.1666666666666665,0.0,0.0,-71.07617758103672,47.76019816095254
2019011402,0.0,5.333333333333333,0.0,13.333333333333334,50.0,2.7333333333333334,297.3333333333333,2.3333333333333335,0.0,0.0,-60.52803383457837,70.52067391766903
2019011403,0.0,5.0,0.0,15.0,50.0,3.1,296.0,2.5,0.0,0.0,-48.653262692427035,83.19770590619768
2019011404,0.0,4.666666666666667,0.0,16.666666666666668,50.0,3.466666666666667,294.6666666666667,2.6666666666666665,0.0,0.0,-36.47746342445414,87.60539563123301
2019011405,0.0,4.333333333333334,0.0,18.333333333333336,50.0,3.8333333333333335,293.3333333333333,2.833333333333333,0.0,0.0,-24.367370112352017,100.36165884999848
2019011406,0.0,4.0,0.0,20.0,50.0,4.2,292.0,3.0,3.5425,32.3675,-12.55405768988574,108.12208168101817
2019011407,0.0,4.0,0.0,20.0,50.0,4.1,292.3333333333333,3.0,7.085,64.735,-1.2683769650266383,116.32627290230451
2019011408,9.36,4.0,0.0,20.0,50.0,4.0,292.6666666666667,3.0,10.6275,97.10249999999999,9.194433222536999,125.52667676098008
2019011409,51.36,4.0,0.0,20.0,50.0,3.9,293.0,3.0,14.17,129.47,18.421448976354895,136.25955821425606
2019011410,84.0,5.333333333333333,0.0,20.0,48.333333333333336,4.133333333333333,296.0,3.0,20.3,143.17333333333335,25.84100051071022,148.97781243964
2019011411,96.72,6.666666666666666,0.0,20.0,46.666666666666664,4.366666666666666,299.0,3.0,26.43,156.87666666666667,30.745749086112237,163.77763224112311
2019011412,111.84,8.0,0.0,20.0,45.0,4.6,302.0,3.0,32.56,170.58,32.4749752680998,180.0
2019011413,114.0,8.666666666666666,0.0,20.0,41.666666666666664,4.8,291.0,3.0,29.483333333333334,186.16333333333336,30.745749086112237,196.22236775887689
2019011414,93.36,9.333333333333334,0.0,20.0,38.333333333333336,5.0,280.0,3.0,26.406666666666666,201.74666666666667,25.84100051071022,211.02218756036
2019011415,75.6,10.0,0.0,20.0,35.0,5.2,269.0,3.0,23.33,217.33,18.421448976354895,223.74044178574394
2019011416,23.52,9.0,0.0,16.666666666666668,36.666666666666664,5.666666666666667,280.3333333333333,2.6666666666666665,14.049999999999999,227.41,9.194433222536999,234.47332323901992
2019011417,2.4,8.0,0.0,13.333333333333332,38.333333333333336,6.133333333333333,291.6666666666667,2.3333333333333335,4.77,237.49,-1.2683769650266383,243.6737270976955
2019011418,0.0,7.0,0.0,10.0,40.0,6.6,303.0,2.0,-4.51,247.57,-12.55405768988574,288.1220816810182
2019011419,0.0,5.666666666666667,0.0,10.0,41.666666666666664,6.733333333333333,305.0,2.0,-3.006666666666667,165.04666666666668,-24.367370112352017,280.3616588499985
2019011420,0.0,4.333333333333334,0.0,10.0,43.333333333333336,6.866666666666666,307.0,2.0,-1.5033333333333334,82.52333333333334,-36.47746342445414,272.394604368767
2019011421,0.0,3.0,0.0,10.0,45.0,7.0,309.0,2.0,0.0,0.0,-48.653262692427035,276.8022940938023
2019011422,0.0,1.6666666666666667,0.0,10.0,43.333333333333336,7.033333333333333,313.3333333333333,2.0,0.0,0.0,-60.52803383457837,289.479326082331
2019011423,0.0,0.3333333333333335,0.0,10.0,41.666666666666664,7.066666666666666,317.6666666666667,2.0,0.0,0.0,-71.07617758103672,312.23980183904746
2019011500,0.0,-1.0,0.0,10.0,40.0,7.1,322.0,2.0,0.0,0.0,-76.32502473190021,2.7533138774860527e-14
2019011501,0.0,-1.5,0.0,8.333333333333334,39.166666666666664,6.466666666666667,323.8333333333333,1.8333333333333333,0.0,0.0,-71.07617758103672,47.76019816095254
2019011502,0.0,-2.0,0.0,6.666666666666666,38.333333333333336,5.833333333333333,325.6666666666667,1.6666666666666667,0.0,0.0,-60.52803383457837,70.52067391766903
2019011503,0.0,-2.5,0.0,5.0,37.5,5.199999999999999,327.5,1.5,0.0,0.0,-48.653262692427035,83.19770590619768
2019011504,0.0,-3.0,0.0,3.333333333333333,36.666666666666664,4.566666666666666,329.3333333333333,1.3333333333333335,0.0,0.0,-36.47746342445414,87.60539563123301
2019011505,0.0,-3.5,0.0,1.666666666666666,35.833333333333336,3.933333333333333,331.1666666666667,1.1666666666666667,0.0,0.0,-24.367370112352017,100.36165884999848
2019011506,0.0,-4.0,0.0,0.0,35.0,3.3,333.0,1.0,3.5525,32.3375,-12.55405768988574,108.12208168101817
2019011507,0.0,-3.3333333333333335,0.0,0.0,33.333333333333336,3.033333333333333,326.3333333333333,1.0,7.105,64.675,-1.2683769650266383,116.32627290230451
2019011508,4.56,-2.666666666666667,0.0,0.0,31.666666666666668,2.7666666666666666,319.6666666666667,1.0,10.6575,97.01249999999999,9.194433222536999,125.52667676098008
2019011509,30.72,-2.0,0.0,0.0,30.0,2.5,313.0,1.0,14.21,129.35,18.421448976354895,136.25955821425606
2019011510,61.68,-0.33333333333333326,0.0,0.0,26.666666666666668,3.3000000000000003,314.3333333333333,1.0,20.49,143.06666666666666,25.84100051071022,148.97781243964
2019011511,85.44,1.3333333333333335,0.0,0.0,23.333333333333332,4.1000000000000005,315.6666666666667,1.0,26.769999999999996,156.78333333333333,30.745749086112237,163.77763224112311
2019011512,102.24,3.0,0.0,0.0,20.0,4.9,317.0,1.0,33.05,170.5,32.4749752680998,180.0
2019011513,97.44,3.6666666666666665,0.0,0.0,20.0,4.933333333333334,315.3333333333333,1.0,29.846666666666664,186.11333333333334,30.745749086112237,196.22236775887689
2019011514,78.96,4.333333333333333,0.0,0.0,20.0,4.966666666666667,313.6666666666667,1.0,26.643333333333334,201.72666666666666,25.84100051071022,211.02218756036
2019011515,53.28,5.0,0.0,0.0,20.0,5.0,312.0,1.0,23.44,217.34,18.421448976354895,223.74044178574394
2019011516,30.0,4.0,0.0,0.0,20.0,4.633333333333333,310.6666666666667,1.0,14.090000000000002,227.57,9.194433222536999,234.47332323901992
2019011517,3.6,3.0,0.0,0.0,20.0,4.266666666666667,309.3333333333333,1.0,4.740000000000002,237.8,-1.2683769650266383,243.6737270976955
2019011518,0.0,2.0,0.0,0.0,20.0,3.9,308.0,1.0,-4.61,248.03,-12.55405768988574,288.1220816810182
2019011519,0.0,1.6666666666666667,0.0,0.0,20.0,4.1,307.0,1.0,-3.0733333333333333,165.35333333333335,-24.367370112352017,280.3616588499985
2019011520,0.0,1.3333333333333335,0.0,0.0,20.0,4.3,306.0,1.0,-1.5366666666666666,82.67666666666668,-36.47746342445414,272.394604368767
2019011521,0.0,1.0,0.0,0.0,20.0,4.5,305.0,1.0,0.0,0.0,-48.653262692427035,276.8022940938023
2019011522,0.0,0.6666666666666667,0.0,3.3333333333333335,23.333333333333332,4.733333333333333,308.3333333333333,1.3333333333333333,0.0,0.0,-60.52803383457837,289.479326082331
2019011523,0.0,0.33333333333333337,0.0,6.666666666666667,26.666666666666668,4.966666666666667,311.6666666666667,1.6666666666666665,0.0,0.0,-71.07617758103672,312.23980183904746
2019011600,0.0,0.0,0.0,10.0,30.0,5.2,315.0,2.0,0.0,0.0,-76.32502473190021,2.7533138774860527e-14
2019011601,0.0,-0.16666666666666666,0.0,10.0,33.333333333333336,5.266666666666667,311.1666666666667,2.0,0.0,0.0,-71.07617758103672,47.76019816095254
2019011602,0.0,-0.3333333333333333,0.0,10.0,36.666666666666664,5.333333333333333,307.3333333333333,2.0,0.0,0.0,-60.52803383457837,70.52067391766903
2019011603,0.0,-0.5,0.0,10.0,40.0,5.4,303.5,2.0,0.0,0.0,-48.653262692427035,83.19770590619768
2019011604,0.0,-0.6666666666666666,0.0,10.0,43.333333333333336,5.466666666666667,299.6666666666667,2.0,0.0,0.0,-36.47746342445414,87.60539563123301
2019011605,0.0,-0.8333333333333333,0.0,10.0,46.66666666666667,5.533333333333333,295.8333333333333,2.0,0.0,0.0,-24.367370112352017,100.36165884999848
2019011606,0.0,-1.0,0.0,10.0,50.0,5.6,292.0,2.0,3.565,32.31,-12.55405768988574,108.12208168101817
2019011607,0.0,0.0,0.0,10.0,48.333333333333336,5.433333333333333,293.6666666666667,2.0,7.13,64.62,-1.2683769650266383,116.32627290230451
2019011608,9.84,1.0,0.0,10.0,46.666666666666664,5.266666666666667,295.3333333333333,2.0,10.695,96.93,9.194433222536999,125.52667676098008
2019011609,53.28,2.0,0.0,10.0,45.0,5.1,297.0,2.0,14.26,129.24,18.421448976354895,136.25955821425606
2019011610,88.8,3.0,0.0,10.0,43.333333333333336,5.533333333333333,296.3333333333333,2.0,20.56,142.97,25.84100051071022,148.97781243964
2019011611,103.68,4.0,0.0,10.0,41.666666666666664,5.966666666666667,295.6666666666667,2.0,26.86,156.70000000000002,30.745749086112237,163.77763224112311
2019011612,127.68,5.0,0.0,10.0,40.0,6.4,295.0,2.0,33.16,170.43,32.4749752680998,180.0
2019011613,130.56,5.666666666666667,0.0,10.0,38.333333333333336,6.466666666666667,296.0,2.0,29.959999999999997,186.07333333333335,30.745749086112237,196.22236775887689
2019011614,112.8,6.333333333333333,0.0,10.0,36.666666666666664,6.533333333333333,297.0,2.0,26.759999999999998,201.71666666666667,25.84100051071022,211.02218756036
2019011615,83.76,7.0,0.0,10.0,35.0,6.6,298.0,2.0,23.56,217.36,18.421448976354895,223.74044178574394
2019011616,40.56,6.333333333333333,0.0,6.666666666666666,35.0,6.333333333333333,300.3333333333333,1.6666666666666667,14.136666666666665,227.60666666666668,9.194433222536999,234.47332323901992
2019011617,5.04,5.666666666666667,0.0,3.333333333333333,35.0,6.066666666666666,302.6666666666667,1.3333333333333335,4.713333333333331,237.85333333333332,-1.2683769650266383,243.6737270976955
2019011618,0.0,5.0,0.0,0.0,35.0,5.8,305.0,1.0,-4.71,248.1,-12.55405768988574,288.1220816810182
2019011619,0.0,4.333333333333333,0.0,0.0,38.333333333333336,5.5,303.0,1.0,-3.1399999999999997,165.39999999999998,-24.367370112352017,280.3616588499985
2019011620,0.0,3.666666666666667,0.0,0.0,41.666666666666664,5.2,301.0,1.0,-1.5699999999999998,82.69999999999999,-36.47746342445414,272.394604368767
2019011621,0.0,3.0,0.0,0.0,45.0,4.9,299.0,1.0,0.0,0.0,-48.653262692427035,276.8022940938023
2019011622,0.0,2.6666666666666665,0.0,0.0,45.0,5.1000000000000005,301.0,1.0,0.0,0.0,-60.52803383457837,289.479326082331
2019011623,0.0,2.3333333333333335,0.0,0.0,45.0,5.3,303.0,1.0,0.0,0.0,-71.07617758103672,312.23980183904746
2019011700,0.0,2.0,0.0,0.0,45.0,5.5,305.0,1.0,0.0,0.0,-76.32502473190021,2.7533138774860527e-14
2019011701,0.0,1.8333333333333333,0.0,0.0,45.0,5.316666666666666,304.6666666666667,1.0,0.0,0.0,-71.07617758103672,47.76019816095254
2019011702,0.0,1.6666666666666667,0.0,0.0,45.0,5.133333333333334,304.3333333333333,1.0,0.0,0.0,-60.52803383457837,70.52067391766903
2019011703,0.0,1.5,0.0,0.0,45.0,4.95,304.0,1.0,0.0,0.0,-48.653262692427035,83.19770590619768
2019011704,0.0,1.3333333333333335,0.0,0.0,45.0,4.766666666666667,303.6666666666667,1.0,0.0,0.0,-36.47746342445414,87.60539563123301
2019011705,0.0,1.1666666666666667,0.0,0.0,45.0,4.583333333333334,303.3333333333333,1.0,0.0,0.0,-24.367370112352017,100.36165884999848
2019011706,0.0,1.0,0.0,0.0,45.0,4.4,303.0,1.0,3.5775,32.28,-12.55405768988574,108.12208168101817
2019011707,0.0,1.6666666666666665,0.0,0.0,41.666666666666664,4.266666666666667,305.3333333333333,1.0,7.155,64.56,-1.2683769650266383,116.32627290230451
2019011708,9.84,2.333333333333333,0.0,0.0,38.333333333333336,4.133333333333334,307.6666666666667,1.0,10.7325,96.84,9.194433222536999,125.52667676098008
2019011709,54.72,3.0,0.0,0.0,35.0,4.0,310.0,1.0,14.31,129.12,18.421448976354895,136.25955821425606
2019011710,86.4,4.333333333333333,0.0,0.0,31.666666666666668,4.033333333333333,307.3333333333333,1.0,20.626666666666665,142.86333333333334,25.84100051071022,148.97781243964
2019011711,102.72,5.666666666666666,0.0,0.0,28.333333333333332,4.066666666666666,304.6666666666667,1.0,26.94333333333333,156.60666666666665,30.745749086112237,163.77763224112311
2019011712,126.48,7.0,0.0,0.0,25.0,4.1,302.0,1.0,33.26,170.35,32.4749752680998,180.0
