 format: day,hour,forecast,value  location:97_74 Start : 20190101 
 11,0200,+31,240.000000 
 11,0200,+34,303.000000 
 11,0200,+37,301.000000 
 11,0200,+40,293.000000 
 11,0200,+43,280.000000 
 11,0200,+46,258.000000 
 11,0200,+49,290.000000 
 11,0200,+52,291.000000 
 11,0200,+55,289.000000 
 11,0200,+58,288.000000 
 11,0200,+61,293.000000 
 11,0500,+4,249.000000 
 11,0500,+7,273.000000 
 11,0500,+10,271.000000 
 11,0500,+13,291.000000 
 11,0500,+16,288.000000 
 11,0500,+19,281.000000 
 11,0500,+22,258.000000 
 11,0500,+25,239.000000 
 11,0500,+28,240.000000 
 11,0500,+31,303.000000 
 11,0500,+34,301.000000 
 11,0500,+37,293.000000 
 11,0500,+40,280.000000 
 11,0500,+43,258.000000 
 11,0500,+46,290.000000 
 11,0500,+49,291.000000 
 11,0500,+52,289.000000 
 11,0500,+55,288.000000 
 11,0500,+58,293.000000 
 11,0800,+4,262.000000 
 11,0800,+7,271.000000 
 11,0800,+10,282.000000 
 11,0800,+13,286.000000 
 11,0800,+16,271.000000 
 11,0800,+19,250.000000 
 11,0800,+22,247.000000 
 11,0800,+25,248.000000 
 11,0800,+28,297.000000 
 11,0800,+31,311.000000 
 11,0800,+34,309.000000 
 11,0800,+37,292.000000 
 11,0800,+40,279.000000 
 11,0800,+43,269.000000 
 11,0800,+46,288.000000 
 11,0800,+49,294.000000 
 11,0800,+52,296.000000 
 11,0800,+55,296.000000 
 11,1100,+4,271.000000 
 11,1100,+7,282.000000 
 11,1100,+10,286.000000 
 11,1100,+13,271.000000 
 11,1100,+16,250.000000 
 11,1100,+19,247.000000 
 11,1100,+22,248.000000 
 11,1100,+25,297.000000 
 11,1100,+28,311.000000 
 11,1100,+31,309.000000 
 11,1100,+34,292.000000 
 11,1100,+37,279.000000 
 11,1100,+40,269.000000 
 11,1100,+43,288.000000 
 11,1100,+46,294.000000 
 11,1100,+49,296.000000 
 11,1100,+52,296.000000 
 11,1400,+4,282.000000 
 11,1400,+7,286.000000 
 11,1400,+10,271.000000 
 11,1400,+13,250.000000 
 11,1400,+16,247.000000 
 11,1400,+19,248.000000 
 11,1400,+22,297.000000 
 11,1400,+25,311.000000 
 11,1400,+28,309.000000 
 11,1400,+31,292.000000 
 11,1400,+34,279.000000 
 11,1400,+37,269.000000 
 11,1400,+40,288.000000 
 11,1400,+43,294.000000 
 11,1400,+46,296.000000 
 11,1400,+49,296.000000 
 11,1700,+4,286.000000 
 11,1700,+7,271.000000 
 11,1700,+10,250.000000 
 11,1700,+13,247.000000 
 11,1700,+16,248.000000 
 11,1700,+19,297.000000 
 11,1700,+22,311.000000 
 11,1700,+25,309.000000 
 11,1700,+28,292.000000 
 11,1700,+31,279.000000 
 11,1700,+34,269.000000 
 11,1700,+37,288.000000 
 11,1700,+40,294.000000 
 11,1700,+43,296.000000 
 11,1700,+46,296.000000 
 11,2000,+4,270.000000 
 11,2000,+7,256.000000 
 11,2000,+10,245.000000 
 11,2000,+13,246.000000 
 11,2000,+16,299.000000 
 11,2000,+19,309.000000 
 11,2000,+22,299.000000 
 11,2000,+25,288.000000 
 11,2000,+28,274.000000 
 11,2000,+31,274.000000 
 11,2000,+34,291.000000 
 11,2000,+37,294.000000 
 11,2000,+40,291.000000 
 11,2000,+43,300.000000 
 11,2000,+46,307.000000 
 11,2000,+49,293.000000 
 11,2000,+52,297.000000 
 11,2000,+55,285.000000 
 11,2000,+58,261.000000 
 11,2000,+61,227.000000 
 11,2000,+64,244.000000 
 11,2000,+67,255.000000 
 11,2300,+4,256.000000 
 11,2300,+7,245.000000 
 11,2300,+10,246.000000 
 11,2300,+13,299.000000 
 11,2300,+16,309.000000 
 11,2300,+19,299.000000 
 11,2300,+22,288.000000 
 11,2300,+25,274.000000 
 11,2300,+28,274.000000 
 11,2300,+31,291.000000 
 11,2300,+34,294.000000 
 11,2300,+37,291.000000 
 11,2300,+40,300.000000 
 11,2300,+43,307.000000 
 11,2300,+46,293.000000 
 11,2300,+49,297.000000 
 11,2300,+52,285.000000 
 11,2300,+55,261.000000 
 11,2300,+58,227.000000 
 11,2300,+61,244.000000 
 11,2300,+64,255.000000 
 12,0200,+4,245.000000 
 12,0200,+7,246.000000 
 12,0200,+10,299.000000 
 12,0200,+13,309.000000 
 12,0200,+16,299.000000 
 12,0200,+19,288.000000 
 12,0200,+22,274.000000 
 12,0200,+25,274.000000 
 12,0200,+28,291.000000 
 12,0200,+31,294.000000 
 12,0200,+34,291.000000 
 12,0200,+37,300.000000 
 12,0200,+40,307.000000 
 12,0200,+43,293.000000 
 12,0200,+46,297.000000 
 12,0200,+49,285.000000 
 12,0200,+52,261.000000 
 12,0200,+55,227.000000 
 12,0200,+58,244.000000 
 12,0200,+61,255.000000 
 12,0500,+4,246.000000 
 12,0500,+7,299.000000 
 12,0500,+10,309.000000 
 12,0500,+13,299.000000 
 12,0500,+16,288.000000 
 12,0500,+19,274.000000 
 12,0500,+22,274.000000 
 12,0500,+25,291.000000 
 12,0500,+28,294.000000 
 12,0500,+31,291.000000 
 12,0500,+34,300.000000 
 12,0500,+37,307.000000 
 12,0500,+40,293.000000 
 12,0500,+43,297.000000 
 12,0500,+46,285.000000 
 12,0500,+49,261.000000 
 12,0500,+52,227.000000 
 12,0500,+55,244.000000 
 12,0500,+58,255.000000 
 12,0800,+4,296.000000 
 12,0800,+7,301.000000 
 12,0800,+10,300.000000 
 12,0800,+13,289.000000 
 12,0800,+16,273.000000 
 12,0800,+19,266.000000 
 12,0800,+22,293.000000 
 12,0800,+25,293.000000 
 12,0800,+28,288.000000 
 12,0800,+31,297.000000 
 12,0800,+34,306.000000 
 12,0800,+37,291.000000 
 12,0800,+40,317.000000 
 12,0800,+43,298.000000 
 12,0800,+46,258.000000 
 12,0800,+49,211.000000 
 12,0800,+52,252.000000 
 12,0800,+55,246.000000 
 12,1100,+4,301.000000 
 12,1100,+7,300.000000 
 12,1100,+10,289.000000 
 12,1100,+13,273.000000 
 12,1100,+16,266.000000 
 12,1100,+19,293.000000 
 12,1100,+22,293.000000 
 12,1100,+25,288.000000 
 12,1100,+28,297.000000 
 12,1100,+31,306.000000 
 12,1100,+34,291.000000 
 12,1100,+37,317.000000 
 12,1100,+40,298.000000 
 12,1100,+43,258.000000 
 12,1100,+46,211.000000 
 12,1100,+49,252.000000 
 12,1100,+52,246.000000 
 12,1400,+4,300.000000 
 12,1400,+7,289.000000 
 12,1400,+10,273.000000 
 12,1400,+13,266.000000 
 12,1400,+16,293.000000 
 12,1400,+19,293.000000 
 12,1400,+22,288.000000 
 12,1400,+25,297.000000 
 12,1400,+28,306.000000 
 12,1400,+31,291.000000 
 12,1400,+34,317.000000 
 12,1400,+37,298.000000 
 12,1400,+40,258.000000 
 12,1400,+43,211.000000 
 12,1400,+46,252.000000 
 12,1400,+49,246.000000 
 12,1700,+4,289.000000 
 12,1700,+7,273.000000 
 12,1700,+10,266.000000 
 12,1700,+13,293.000000 
 12,1700,+16,293.000000 
 12,1700,+19,288.000000 
 12,1700,+22,297.000000 
 12,1700,+25,306.000000 
 12,1700,+28,291.000000 
 12,1700,+31,317.000000 
 12,1700,+34,298.000000 
 12,1700,+37,258.000000 
 12,1700,+40,211.000000 
 12,1700,+43,252.000000 
 12,1700,+46,246.000000 
 12,2000,+4,284.000000 
 12,2000,+7,265.000000 
 12,2000,+10,291.000000 
 12,2000,+13,293.000000 
 12,2000,+16,289.000000 
 12,2000,+19,295.000000 
 12,2000,+22,298.000000 
 12,2000,+25,309.000000 
 12,2000,+28,292.000000 
 12,2000,+31,284.000000 
 12,2000,+34,246.000000 
 12,2000,+37,233.000000 
 12,2000,+40,245.000000 
 12,2000,+43,253.000000 
 12,2000,+46,267.000000 
 12,2000,+49,275.000000 
 12,2000,+52,275.000000 
 12,2000,+55,252.000000 
 12,2000,+58,290.000000 
 12,2000,+61,28.000000 
 12,2000,+64,41.000000 
 12,2000,+67,350.000000 
 12,2300,+4,265.000000 
 12,2300,+7,291.000000 
 12,2300,+10,293.000000 
 12,2300,+13,289.000000 
 12,2300,+16,295.000000 
 12,2300,+19,298.000000 
 12,2300,+22,309.000000 
 12,2300,+25,292.000000 
 12,2300,+28,284.000000 
 12,2300,+31,246.000000 
 12,2300,+34,233.000000 
 12,2300,+37,245.000000 
 12,2300,+40,253.000000 
 12,2300,+43,267.000000 
 12,2300,+46,275.000000 
 12,2300,+49,275.000000 
 12,2300,+52,252.000000 
 12,2300,+55,290.000000 
 12,2300,+58,28.000000 
 12,2300,+61,41.000000 
 12,2300,+64,350.000000 
 13,0200,+4,291.000000 
 13,0200,+7,293.000000 
 13,0200,+10,289.000000 
 13,0200,+13,295.000000 
 13,0200,+16,298.000000 
 13,0200,+19,309.000000 
 13,0200,+22,292.000000 
 13,0200,+25,284.000000 
 13,0200,+28,246.000000 
 13,0200,+31,233.000000 
 13,0200,+34,245.000000 
 13,0200,+37,253.000000 
 13,0200,+40,267.000000 
 13,0200,+43,275.000000 
 13,0200,+46,275.000000 
 13,0200,+49,252.000000 
 13,0200,+52,290.000000 
 13,0200,+55,28.000000 
 13,0200,+58,41.000000 
 13,0200,+61,350.000000 
 13,0500,+4,293.000000 
 13,0500,+7,289.000000 
 13,0500,+10,295.000000 
 13,0500,+13,298.000000 
 13,0500,+16,309.000000 
 13,0500,+19,292.000000 
 13,0500,+22,284.000000 
 13,0500,+25,246.000000 
 13,0500,+28,233.000000 
 13,0500,+31,245.000000 
 13,0500,+34,253.000000 
 13,0500,+37,267.000000 
 13,0500,+40,275.000000 
 13,0500,+43,275.000000 
 13,0500,+46,252.000000 
 13,0500,+49,290.000000 
 13,0500,+52,28.000000 
 13,0500,+55,41.000000 
 13,0500,+58,350.000000 
 13,0800,+4,293.000000 
 13,0800,+7,292.000000 
 13,0800,+10,298.000000 
 13,0800,+13,301.000000 
 13,0800,+16,297.000000 
 13,0800,+19,274.000000 
 13,0800,+22,245.000000 
 13,0800,+25,231.000000 
 13,0800,+28,243.000000 
 13,0800,+31,264.000000 
 13,0800,+34,267.000000 
 13,0800,+37,287.000000 
 13,0800,+40,283.000000 
 13,0800,+43,227.000000 
 13,0800,+46,207.000000 
 13,0800,+49,224.000000 
 13,0800,+52,217.000000 
 13,0800,+55,286.000000 
 13,1100,+4,292.000000 
 13,1100,+7,298.000000 
 13,1100,+10,301.000000 
 13,1100,+13,297.000000 
 13,1100,+16,274.000000 
 13,1100,+19,245.000000 
 13,1100,+22,231.000000 
 13,1100,+25,243.000000 
 13,1100,+28,264.000000 
 13,1100,+31,267.000000 
 13,1100,+34,287.000000 
 13,1100,+37,283.000000 
 13,1100,+40,227.000000 
 13,1100,+43,207.000000 
 13,1100,+46,224.000000 
 13,1100,+49,217.000000 
 13,1100,+52,286.000000 
 13,1400,+4,298.000000 
 13,1400,+7,301.000000 
 13,1400,+10,297.000000 
 13,1400,+13,274.000000 
 13,1400,+16,245.000000 
 13,1400,+19,231.000000 
 13,1400,+22,243.000000 
 13,1400,+25,264.000000 
 13,1400,+28,267.000000 
 13,1400,+31,287.000000 
 13,1400,+34,283.000000 
 13,1400,+37,227.000000 
 13,1400,+40,207.000000 
 13,1400,+43,224.000000 
 13,1400,+46,217.000000 
 13,1400,+49,286.000000 
 13,1700,+4,301.000000 
 13,1700,+7,297.000000 
 13,1700,+10,274.000000 
 13,1700,+13,245.000000 
 13,1700,+16,231.000000 
 13,1700,+19,243.000000 
 13,1700,+22,264.000000 
 13,1700,+25,267.000000 
 13,1700,+28,287.000000 
 13,1700,+31,283.000000 
 13,1700,+34,227.000000 
 13,1700,+37,207.000000 
 13,1700,+40,224.000000 
 13,1700,+43,217.000000 
 13,1700,+46,286.000000 
 13,2000,+4,298.000000 
 13,2000,+7,285.000000 
 13,2000,+10,243.000000 
 13,2000,+13,241.000000 
 13,2000,+16,242.000000 
 13,2000,+19,253.000000 
 13,2000,+22,259.000000 
 13,2000,+25,266.000000 
 13,2000,+28,277.000000 
 13,2000,+31,260.000000 
 13,2000,+34,238.000000 
 13,2000,+37,248.000000 
 13,2000,+40,260.000000 
 13,2000,+43,287.000000 
 13,2000,+46,317.000000 
 13,2000,+49,320.000000 
 13,2000,+52,318.000000 
 13,2000,+55,299.000000 
 13,2000,+58,254.000000 
 13,2000,+61,246.000000 
 13,2000,+64,260.000000 
 13,2000,+67,254.000000 
 13,2300,+4,285.000000 
 13,2300,+7,243.000000 
 13,2300,+10,241.000000 
 13,2300,+13,242.000000 
 13,2300,+16,253.000000 
 13,2300,+19,259.000000 
 13,2300,+22,266.000000 
 13,2300,+25,277.000000 
 13,2300,+28,260.000000 
 13,2300,+31,238.000000 
 13,2300,+34,248.000000 
 13,2300,+37,260.000000 
 13,2300,+40,287.000000 
 13,2300,+43,317.000000 
 13,2300,+46,320.000000 
 13,2300,+49,318.000000 
 13,2300,+52,299.000000 
 13,2300,+55,254.000000 
 13,2300,+58,246.000000 
 13,2300,+61,260.000000 
 13,2300,+64,254.000000 
 14,0200,+4,243.000000 
 14,0200,+7,241.000000 
 14,0200,+10,242.000000 
 14,0200,+13,253.000000 
 14,0200,+16,259.000000 
 14,0200,+19,266.000000 
 14,0200,+22,277.000000 
 14,0200,+25,260.000000 
 14,0200,+28,238.000000 
 14,0200,+31,248.000000 
 14,0200,+34,260.000000 
 14,0200,+37,287.000000 
 14,0200,+40,317.000000 
 14,0200,+43,320.000000 
 14,0200,+46,318.000000 
 14,0200,+49,299.000000 
 14,0200,+52,254.000000 
 14,0200,+55,246.000000 
 14,0200,+58,260.000000 
 14,0200,+61,254.000000 
 14,0500,+4,241.000000 
 14,0500,+7,242.000000 
 14,0500,+10,253.000000 
 14,0500,+13,259.000000 
 14,0500,+16,266.000000 
 14,0500,+19,277.000000 
 14,0500,+22,260.000000 
 14,0500,+25,238.000000 
 14,0500,+28,248.000000 
 14,0500,+31,260.000000 
 14,0500,+34,287.000000 
 14,0500,+37,317.000000 
 14,0500,+40,320.000000 
 14,0500,+43,318.000000 
 14,0500,+46,299.000000 
 14,0500,+49,254.000000 
 14,0500,+52,246.000000 
 14,0500,+55,260.000000 
 14,0500,+58,254.000000 
 14,0800,+4,243.000000 
 14,0800,+7,260.000000 
 14,0800,+10,268.000000 
 14,0800,+13,262.000000 
 14,0800,+16,262.000000 
 14,0800,+19,257.000000 
 14,0800,+22,246.000000 
 14,0800,+25,243.000000 
 14,0800,+28,266.000000 
 14,0800,+31,284.000000 
 14,0800,+34,311.000000 
 14,0800,+37,315.000000 
 14,0800,+40,319.000000 
 14,0800,+43,303.000000 
 14,0800,+46,251.000000 
 14,0800,+49,242.000000 
 14,0800,+52,261.000000 
 14,0800,+55,265.000000 
 14,1100,+4,260.000000 
 14,1100,+7,268.000000 
 14,1100,+10,262.000000 
 14,1100,+13,262.000000 
 14,1100,+16,257.000000 
 14,1100,+19,246.000000 
 14,1100,+22,243.000000 
 14,1100,+25,266.000000 
 14,1100,+28,284.000000 
 14,1100,+31,311.000000 
 14,1100,+34,315.000000 
 14,1100,+37,319.000000 
 14,1100,+40,303.000000 
 14,1100,+43,251.000000 
 14,1100,+46,242.000000 
 14,1100,+49,261.000000 
 14,1100,+52,265.000000 
 14,1400,+4,268.000000 
 14,1400,+7,262.000000 
 14,1400,+10,262.000000 
 14,1400,+13,257.000000 
 14,1400,+16,246.000000 
 14,1400,+19,243.000000 
 14,1400,+22,266.000000 
 14,1400,+25,284.000000 
 14,1400,+28,311.000000 
 14,1400,+31,315.000000 
 14,1400,+34,319.000000 
 14,1400,+37,303.000000 
 14,1400,+40,251.000000 
 14,1400,+43,242.000000 
 14,1400,+46,261.000000 
 14,1400,+49,265.000000 
 14,1700,+4,262.000000 
 14,1700,+7,262.000000 
 14,1700,+10,257.000000 
 14,1700,+13,246.000000 
 14,1700,+16,243.000000 
 14,1700,+19,266.000000 
 14,1700,+22,284.000000 
 14,1700,+25,311.000000 
 14,1700,+28,315.000000 
 14,1700,+31,319.000000 
 14,1700,+34,303.000000 
 14,1700,+37,251.000000 
 14,1700,+40,242.000000 
 14,1700,+43,261.000000 
 14,1700,+46,265.000000 
 14,2000,+4,260.000000 
 14,2000,+7,257.000000 
 14,2000,+10,244.000000 
 14,2000,+13,246.000000 
 14,2000,+16,295.000000 
 14,2000,+19,266.000000 
 14,2000,+22,305.000000 
 14,2000,+25,315.000000 
 14,2000,+28,310.000000 
 14,2000,+31,297.000000 
 14,2000,+34,231.000000 
 14,2000,+37,235.000000 
 14,2000,+40,250.000000 
 14,2000,+43,253.000000 
 14,2000,+46,295.000000 
 14,2000,+49,291.000000 
 14,2000,+52,309.000000 
 14,2000,+55,303.000000 
 14,2000,+58,302.000000 
 14,2000,+61,328.000000 
 14,2000,+64,326.000000 
 14,2000,+67,56.000000 
 14,2300,+4,257.000000 
 14,2300,+7,244.000000 
 14,2300,+10,246.000000 
 14,2300,+13,295.000000 
 14,2300,+16,266.000000 
 14,2300,+19,305.000000 
 14,2300,+22,315.000000 
 14,2300,+25,310.000000 
 14,2300,+28,297.000000 
 14,2300,+31,231.000000 
 14,2300,+34,235.000000 
 14,2300,+37,250.000000 
 14,2300,+40,253.000000 
 14,2300,+43,295.000000 
 14,2300,+46,291.000000 
 14,2300,+49,309.000000 
 14,2300,+52,303.000000 
 14,2300,+55,302.000000 
 14,2300,+58,328.000000 
 14,2300,+61,326.000000 
 14,2300,+64,56.000000 
 15,0200,+4,244.000000 
 15,0200,+7,246.000000 
 15,0200,+10,295.000000 
 15,0200,+13,266.000000 
 15,0200,+16,305.000000 
 15,0200,+19,315.000000 
 15,0200,+22,310.000000 
 15,0200,+25,297.000000 
 15,0200,+28,231.000000 
 15,0200,+31,235.000000 
 15,0200,+34,250.000000 
 15,0200,+37,253.000000 
 15,0200,+40,295.000000 
 15,0200,+43,291.000000 
 15,0200,+46,309.000000 
 15,0200,+49,303.000000 
 15,0200,+52,302.000000 
 15,0200,+55,328.000000 
 15,0200,+58,326.000000 
 15,0200,+61,56.000000 
 15,0500,+4,246.000000 
 15,0500,+7,295.000000 
 15,0500,+10,266.000000 
 15,0500,+13,305.000000 
 15,0500,+16,315.000000 
 15,0500,+19,310.000000 
 15,0500,+22,297.000000 
 15,0500,+25,231.000000 
 15,0500,+28,235.000000 
 15,0500,+31,250.000000 
 15,0500,+34,253.000000 
 15,0500,+37,295.000000 
 15,0500,+40,291.000000 
 15,0500,+43,309.000000 
 15,0500,+46,303.000000 
 15,0500,+49,302.000000 
 15,0500,+52,328.000000 
 15,0500,+55,326.000000 
 15,0500,+58,56.000000 
 15,0800,+4,292.000000 
 15,0800,+7,262.000000 
 15,0800,+10,309.000000 
 15,0800,+13,316.000000 
 15,0800,+16,311.000000 
 15,0800,+19,288.000000 
 15,0800,+22,241.000000 
 15,0800,+25,240.000000 
 15,0800,+28,250.000000 
 15,0800,+31,249.000000 
 15,0800,+34,272.000000 
 15,0800,+37,316.000000 
 15,0800,+40,315.000000 
 15,0800,+43,305.000000 
 15,0800,+46,290.000000 
 15,0800,+49,281.000000 
 15,0800,+52,292.000000 
 15,0800,+55,322.000000 
 15,1100,+4,262.000000 
 15,1100,+7,309.000000 
 15,1100,+10,316.000000 
 15,1100,+13,311.000000 
 15,1100,+16,288.000000 
 15,1100,+19,241.000000 
 15,1100,+22,240.000000 
 15,1100,+25,250.000000 
 15,1100,+28,249.000000 
 15,1100,+31,272.000000 
 15,1100,+34,316.000000 
 15,1100,+37,315.000000 
 15,1100,+40,305.000000 
 15,1100,+43,290.000000 
 15,1100,+46,281.000000 
 15,1100,+49,292.000000 
 15,1100,+52,322.000000 
 15,1400,+4,309.000000 
 15,1400,+7,316.000000 
 15,1400,+10,311.000000 
 15,1400,+13,288.000000 
 15,1400,+16,241.000000 
 15,1400,+19,240.000000 
 15,1400,+22,250.000000 
 15,1400,+25,249.000000 
 15,1400,+28,272.000000 
 15,1400,+31,316.000000 
 15,1400,+34,315.000000 
 15,1400,+37,305.000000 
 15,1400,+40,290.000000 
 15,1400,+43,281.000000 
 15,1400,+46,292.000000 
 15,1400,+49,322.000000 
 15,1700,+4,316.000000 
 15,1700,+7,311.000000 
 15,1700,+10,288.000000 
 15,1700,+13,241.000000 
 15,1700,+16,240.000000 
 15,1700,+19,250.000000 
 15,1700,+22,249.000000 
 15,1700,+25,272.000000 
 15,1700,+28,316.000000 
 15,1700,+31,315.000000 
 15,1700,+34,305.000000 
 15,1700,+37,290.000000 
 15,1700,+40,281.000000 
 15,1700,+43,292.000000 
 15,1700,+46,322.000000 
 15,2000,+4,314.000000 
 15,2000,+7,284.000000 
 15,2000,+10,245.000000 
 15,2000,+13,241.000000 
 15,2000,+16,246.000000 
 15,2000,+19,248.000000 
 15,2000,+22,280.000000 
 15,2000,+25,300.000000 
 15,2000,+28,313.000000 
 15,2000,+31,314.000000 
 15,2000,+34,312.000000 
 15,2000,+37,287.000000 
 15,2000,+40,229.000000 
 15,2000,+43,313.000000 
 15,2000,+46,299.000000 
 15,2000,+49,289.000000 
 15,2000,+52,328.000000 
 15,2000,+55,242.000000 
 15,2000,+58,245.000000 
 15,2000,+61,254.000000 
 15,2000,+64,256.000000 
 15,2000,+67,263.000000 
 15,2300,+4,284.000000 
 15,2300,+7,245.000000 
 15,2300,+10,241.000000 
 15,2300,+13,246.000000 
 15,2300,+16,248.000000 
 15,2300,+19,280.000000 
 15,2300,+22,300.000000 
 15,2300,+25,313.000000 
 15,2300,+28,314.000000 
 15,2300,+31,312.000000 
 15,2300,+34,287.000000 
 15,2300,+37,229.000000 
 15,2300,+40,313.000000 
 15,2300,+43,299.000000 
 15,2300,+46,289.000000 
 15,2300,+49,328.000000 
 15,2300,+52,242.000000 
 15,2300,+55,245.000000 
 15,2300,+58,254.000000 
 15,2300,+61,256.000000 
 15,2300,+64,263.000000 
 16,0200,+4,245.000000 
 16,0200,+7,241.000000 
 16,0200,+10,246.000000 
 16,0200,+13,248.000000 
 16,0200,+16,280.000000 
 16,0200,+19,300.000000 
 16,0200,+22,313.000000 
 16,0200,+25,314.000000 
 16,0200,+28,312.000000 
 16,0200,+31,287.000000 
 16,0200,+34,229.000000 
 16,0200,+37,313.000000 
 16,0200,+40,299.000000 
 16,0200,+43,289.000000 
 16,0200,+46,328.000000 
 16,0200,+49,242.000000 
 16,0200,+52,245.000000 
 16,0200,+55,254.000000 
 16,0200,+58,256.000000 
 16,0200,+61,263.000000 
 16,0500,+4,241.000000 
 16,0500,+7,246.000000 
 16,0500,+10,248.000000 
 16,0500,+13,280.000000 
 16,0500,+16,300.000000 
 16,0500,+19,313.000000 
 16,0500,+22,314.000000 
 16,0500,+25,312.000000 
 16,0500,+28,287.000000 
 16,0500,+31,229.000000 
 16,0500,+34,313.000000 
 16,0500,+37,299.000000 
 16,0500,+40,289.000000 
 16,0500,+43,328.000000 
 16,0500,+46,242.000000 
 16,0500,+49,245.000000 
 16,0500,+52,254.000000 
 16,0500,+55,256.000000 
 16,0500,+58,263.000000 
 16,0800,+4,251.000000 
 16,0800,+7,250.000000 
 16,0800,+10,285.000000 
 16,0800,+13,311.000000 
 16,0800,+16,323.000000 
 16,0800,+19,322.000000 
 16,0800,+22,301.000000 
 16,0800,+25,251.000000 
 16,0800,+28,251.000000 
 16,0800,+31,276.000000 
 16,0800,+34,335.000000 
 16,0800,+37,5.000000 
 16,0800,+40,324.000000 
 16,0800,+43,257.000000 
 16,0800,+46,239.000000 
 16,0800,+49,252.000000 
 16,0800,+52,261.000000 
 16,0800,+55,265.000000 
 16,1100,+4,250.000000 
 16,1100,+7,285.000000 
 16,1100,+10,311.000000 
 16,1100,+13,323.000000 
 16,1100,+16,322.000000 
 16,1100,+19,301.000000 
 16,1100,+22,251.000000 
 16,1100,+25,251.000000 
 16,1100,+28,276.000000 
 16,1100,+31,335.000000 
 16,1100,+34,5.000000 
 16,1100,+37,324.000000 
 16,1100,+40,257.000000 
 16,1100,+43,239.000000 
 16,1100,+46,252.000000 
 16,1100,+49,261.000000 
 16,1100,+52,265.000000 
 16,1400,+4,285.000000 
 16,1400,+7,311.000000 
 16,1400,+10,323.000000 
 16,1400,+13,322.000000 
 16,1400,+16,301.000000 
 16,1400,+19,251.000000 
 16,1400,+22,251.000000 
 16,1400,+25,276.000000 
 16,1400,+28,335.000000 
 16,1400,+31,5.000000 
 16,1400,+34,324.000000 
 16,1400,+37,257.000000 
 16,1400,+40,239.000000 
 16,1400,+43,252.000000 
 16,1400,+46,261.000000 
 16,1400,+49,265.000000 
 16,1700,+4,311.000000 
 16,1700,+7,323.000000 
 16,1700,+10,322.000000 
 16,1700,+13,301.000000 
 16,1700,+16,251.000000 
 16,1700,+19,251.000000 
 16,1700,+22,276.000000 
 16,1700,+25,335.000000 
 16,1700,+28,5.000000 
 16,1700,+31,324.000000 
 16,1700,+34,257.000000 
 16,1700,+37,239.000000 
 16,1700,+40,252.000000 
 16,1700,+43,261.000000 
 16,1700,+46,265.000000 
 16,2000,+4,326.000000 
 16,2000,+7,314.000000 
 16,2000,+10,307.000000 
 16,2000,+13,277.000000 
 16,2000,+16,274.000000 
 16,2000,+19,321.000000 
 16,2000,+22,317.000000 
 16,2000,+25,330.000000 
 16,2000,+28,342.000000 
 16,2000,+31,249.000000 
 16,2000,+34,234.000000 
 16,2000,+37,244.000000 
 16,2000,+40,257.000000 
 16,2000,+43,266.000000 
 16,2000,+46,270.000000 
 16,2000,+49,310.000000 
 16,2000,+52,329.000000 
 16,2000,+55,275.000000 
 16,2000,+58,252.000000 
 16,2000,+61,233.000000 
 16,2000,+64,275.000000 
 16,2000,+67,295.000000 
 16,2300,+4,314.000000 
 16,2300,+7,307.000000 
 16,2300,+10,277.000000 
 16,2300,+13,274.000000 
 16,2300,+16,321.000000 
 16,2300,+19,317.000000 
 16,2300,+22,330.000000 
 16,2300,+25,342.000000 
 16,2300,+28,249.000000 
 16,2300,+31,234.000000 
 16,2300,+34,244.000000 
 16,2300,+37,257.000000 
 16,2300,+40,266.000000 
 16,2300,+43,270.000000 
 16,2300,+46,310.000000 
 16,2300,+49,329.000000 
 16,2300,+52,275.000000 
 16,2300,+55,252.000000 
 16,2300,+58,233.000000 
 16,2300,+61,275.000000 
 16,2300,+64,295.000000 
 17,0200,+4,307.000000 
 17,0200,+7,277.000000 
 17,0200,+10,274.000000 
 17,0200,+13,321.000000 
 17,0200,+16,317.000000 
 17,0200,+19,330.000000 
 17,0200,+22,342.000000 
 17,0200,+25,249.000000 
 17,0200,+28,234.000000 
 17,0200,+31,244.000000 
 17,0200,+34,257.000000 
 17,0200,+37,266.000000 
 17,0200,+40,270.000000 
 17,0200,+43,310.000000 
 17,0200,+46,329.000000 
 17,0200,+49,275.000000 
 17,0200,+52,252.000000 
 17,0200,+55,233.000000 
 17,0200,+58,275.000000 
 17,0200,+61,295.000000 
 17,0500,+4,277.000000 
 17,0500,+7,274.000000 
 17,0500,+10,321.000000 
 17,0500,+13,317.000000 
 17,0500,+16,330.000000 
 17,0500,+19,342.000000 
 17,0500,+22,249.000000 
 17,0500,+25,234.000000 
 17,0500,+28,244.000000 
 17,0500,+31,257.000000 
 17,0500,+34,266.000000 
 17,0500,+37,270.000000 
 17,0500,+40,310.000000 
 17,0500,+43,329.000000 
 17,0500,+46,275.000000 
 17,0500,+49,252.000000 
 17,0500,+52,233.000000 
 17,0500,+55,275.000000 
 17,0500,+58,295.000000 
 17,0800,+4,356.000000 
 17,0800,+7,360.000000 
 17,0800,+10,8.000000 
 17,0800,+13,297.000000 
 17,0800,+16,360.000000 
 17,0800,+19,225.000000 
 17,0800,+22,237.000000 
 17,0800,+25,243.000000 
 17,0800,+28,247.000000 
 17,0800,+31,260.000000 
 17,0800,+34,297.000000 
 17,0800,+37,338.000000 
 17,0800,+40,315.000000 
