 format: day,hour,forecast,value  location:97_74 Start : 20170601 
 26,0800,+49,79.000000 
 26,0800,+52,72.000000 
 26,0800,+55,67.000000 
 26,1100,+4,51.000000 
 26,1100,+7,28.000000 
 26,1100,+10,27.000000 
 26,1100,+13,58.000000 
 26,1100,+16,69.000000 
 26,1100,+19,77.000000 
 26,1100,+22,71.000000 
 26,1100,+25,68.000000 
 26,1100,+28,56.000000 
 26,1100,+31,50.000000 
 26,1100,+34,39.000000 
 26,1100,+37,65.000000 
 26,1100,+40,105.000000 
 26,1100,+43,94.000000 
 26,1100,+46,79.000000 
 26,1100,+49,72.000000 
 26,1100,+52,67.000000 
 26,1400,+4,28.000000 
 26,1400,+7,27.000000 
 26,1400,+10,58.000000 
 26,1400,+13,69.000000 
 26,1400,+16,77.000000 
 26,1400,+19,71.000000 
 26,1400,+22,68.000000 
 26,1400,+25,56.000000 
 26,1400,+28,50.000000 
 26,1400,+31,39.000000 
 26,1400,+34,65.000000 
 26,1400,+37,105.000000 
 26,1400,+40,94.000000 
 26,1400,+43,79.000000 
 26,1400,+46,72.000000 
 26,1400,+49,67.000000 
 26,1700,+4,27.000000 
 26,1700,+7,58.000000 
 26,1700,+10,69.000000 
 26,1700,+13,77.000000 
 26,1700,+16,71.000000 
 26,1700,+19,68.000000 
 26,1700,+22,56.000000 
 26,1700,+25,50.000000 
 26,1700,+28,39.000000 
 26,1700,+31,65.000000 
 26,1700,+34,105.000000 
 26,1700,+37,94.000000 
 26,1700,+40,79.000000 
 26,1700,+43,72.000000 
 26,1700,+46,67.000000 
 26,2000,+4,54.000000 
 26,2000,+7,77.000000 
 26,2000,+10,74.000000 
 26,2000,+13,73.000000 
 26,2000,+16,70.000000 
 26,2000,+19,45.000000 
 26,2000,+22,42.000000 
 26,2000,+25,60.000000 
 26,2000,+28,77.000000 
 26,2000,+31,85.000000 
 26,2000,+34,82.000000 
 26,2000,+37,76.000000 
 26,2000,+40,68.000000 
 26,2000,+43,66.000000 
 26,2000,+46,59.000000 
 26,2000,+49,51.000000 
 26,2000,+52,62.000000 
 26,2000,+55,72.000000 
 26,2000,+58,69.000000 
 26,2000,+61,65.000000 
 26,2000,+64,61.000000 
 26,2000,+67,58.000000 
 26,2300,+4,77.000000 
 26,2300,+7,74.000000 
 26,2300,+10,73.000000 
 26,2300,+13,70.000000 
 26,2300,+16,45.000000 
 26,2300,+19,42.000000 
 26,2300,+22,60.000000 
 26,2300,+25,77.000000 
 26,2300,+28,85.000000 
 26,2300,+31,82.000000 
 26,2300,+34,76.000000 
 26,2300,+37,68.000000 
 26,2300,+40,66.000000 
 26,2300,+43,59.000000 
 26,2300,+46,51.000000 
 26,2300,+49,62.000000 
 26,2300,+52,72.000000 
 26,2300,+55,69.000000 
 26,2300,+58,65.000000 
 26,2300,+61,61.000000 
 26,2300,+64,58.000000 
 27,0200,+4,74.000000 
 27,0200,+7,73.000000 
 27,0200,+10,70.000000 
 27,0200,+13,45.000000 
 27,0200,+16,42.000000 
 27,0200,+19,60.000000 
 27,0200,+22,77.000000 
 27,0200,+25,85.000000 
 27,0200,+28,82.000000 
 27,0200,+31,76.000000 
 27,0200,+34,68.000000 
 27,0200,+37,66.000000 
 27,0200,+40,59.000000 
 27,0200,+43,51.000000 
 27,0200,+46,62.000000 
 27,0200,+49,72.000000 
 27,0200,+52,69.000000 
 27,0200,+55,65.000000 
 27,0200,+58,61.000000 
 27,0200,+61,58.000000 
 27,0500,+4,73.000000 
 27,0500,+7,70.000000 
 27,0500,+10,45.000000 
 27,0500,+13,42.000000 
 27,0500,+16,60.000000 
 27,0500,+19,77.000000 
 27,0500,+22,85.000000 
 27,0500,+25,82.000000 
 27,0500,+28,76.000000 
 27,0500,+31,68.000000 
 27,0500,+34,66.000000 
 27,0500,+37,59.000000 
 27,0500,+40,51.000000 
 27,0500,+43,62.000000 
 27,0500,+46,72.000000 
 27,0500,+49,69.000000 
 27,0500,+52,65.000000 
 27,0500,+55,61.000000 
 27,0500,+58,58.000000 
 27,0800,+4,82.000000 
 27,0800,+7,71.000000 
 27,0800,+10,41.000000 
 27,0800,+13,39.000000 
 27,0800,+16,49.000000 
 27,0800,+19,120.000000 
 27,0800,+22,103.000000 
 27,0800,+25,76.000000 
 27,0800,+28,70.000000 
 27,0800,+31,57.000000 
 27,0800,+34,43.000000 
 27,0800,+37,53.000000 
 27,0800,+40,60.000000 
 27,0800,+43,72.000000 
 27,0800,+46,68.000000 
 27,0800,+49,66.000000 
 27,0800,+52,64.000000 
 27,0800,+55,65.000000 
 27,1100,+4,71.000000 
 27,1100,+7,41.000000 
 27,1100,+10,39.000000 
 27,1100,+13,49.000000 
 27,1100,+16,120.000000 
 27,1100,+19,103.000000 
 27,1100,+22,76.000000 
 27,1100,+25,70.000000 
 27,1100,+28,57.000000 
 27,1100,+31,43.000000 
 27,1100,+34,53.000000 
 27,1100,+37,60.000000 
 27,1100,+40,72.000000 
 27,1100,+43,68.000000 
 27,1100,+46,66.000000 
 27,1100,+49,64.000000 
 27,1100,+52,65.000000 
 27,1400,+4,41.000000 
 27,1400,+7,39.000000 
 27,1400,+10,49.000000 
 27,1400,+13,120.000000 
 27,1400,+16,103.000000 
 27,1400,+19,76.000000 
 27,1400,+22,70.000000 
 27,1400,+25,57.000000 
 27,1400,+28,43.000000 
 27,1400,+31,53.000000 
 27,1400,+34,60.000000 
 27,1400,+37,72.000000 
 27,1400,+40,68.000000 
 27,1400,+43,66.000000 
 27,1400,+46,64.000000 
 27,1400,+49,65.000000 
 27,1700,+4,39.000000 
 27,1700,+7,49.000000 
 27,1700,+10,120.000000 
 27,1700,+13,103.000000 
 27,1700,+16,76.000000 
 27,1700,+19,70.000000 
 27,1700,+22,57.000000 
 27,1700,+25,43.000000 
 27,1700,+28,53.000000 
 27,1700,+31,60.000000 
 27,1700,+34,72.000000 
 27,1700,+37,68.000000 
 27,1700,+40,66.000000 
 27,1700,+43,64.000000 
 27,1700,+46,65.000000 
 27,2000,+4,97.000000 
 27,2000,+7,166.000000 
 27,2000,+10,117.000000 
 27,2000,+13,91.000000 
 27,2000,+16,72.000000 
 27,2000,+19,62.000000 
 27,2000,+22,56.000000 
 27,2000,+25,53.000000 
 27,2000,+28,67.000000 
 27,2000,+31,67.000000 
 27,2000,+34,68.000000 
 27,2000,+37,62.000000 
 27,2000,+40,59.000000 
 27,2000,+43,62.000000 
 27,2000,+46,63.000000 
 27,2000,+49,64.000000 
 27,2000,+52,72.000000 
 27,2000,+55,73.000000 
 27,2000,+58,72.000000 
 27,2000,+61,68.000000 
 27,2000,+64,65.000000 
 27,2000,+67,63.000000 
 27,2300,+4,166.000000 
 27,2300,+7,117.000000 
 27,2300,+10,91.000000 
 27,2300,+13,72.000000 
 27,2300,+16,62.000000 
 27,2300,+19,56.000000 
 27,2300,+22,53.000000 
 27,2300,+25,67.000000 
 27,2300,+28,67.000000 
 27,2300,+31,68.000000 
 27,2300,+34,62.000000 
 27,2300,+37,59.000000 
 27,2300,+40,62.000000 
 27,2300,+43,63.000000 
 27,2300,+46,64.000000 
 27,2300,+49,72.000000 
 27,2300,+52,73.000000 
 27,2300,+55,72.000000 
 27,2300,+58,68.000000 
 27,2300,+61,65.000000 
 27,2300,+64,63.000000 
 28,0200,+4,117.000000 
 28,0200,+7,91.000000 
 28,0200,+10,72.000000 
 28,0200,+13,62.000000 
 28,0200,+16,56.000000 
 28,0200,+19,53.000000 
 28,0200,+22,67.000000 
 28,0200,+25,67.000000 
 28,0200,+28,68.000000 
 28,0200,+31,62.000000 
 28,0200,+34,59.000000 
 28,0200,+37,62.000000 
 28,0200,+40,63.000000 
 28,0200,+43,64.000000 
 28,0200,+46,72.000000 
 28,0200,+49,73.000000 
 28,0200,+52,72.000000 
 28,0200,+55,68.000000 
 28,0200,+58,65.000000 
 28,0200,+61,63.000000 
 28,0500,+4,91.000000 
 28,0500,+7,72.000000 
 28,0500,+10,62.000000 
 28,0500,+13,56.000000 
 28,0500,+16,53.000000 
 28,0500,+19,67.000000 
 28,0500,+22,67.000000 
 28,0500,+25,68.000000 
 28,0500,+28,62.000000 
 28,0500,+31,59.000000 
 28,0500,+34,62.000000 
 28,0500,+37,63.000000 
 28,0500,+40,64.000000 
 28,0500,+43,72.000000 
 28,0500,+46,73.000000 
 28,0500,+49,72.000000 
 28,0500,+52,68.000000 
 28,0500,+55,65.000000 
 28,0500,+58,63.000000 
 28,0800,+4,101.000000 
 28,0800,+7,70.000000 
 28,0800,+10,62.000000 
 28,0800,+13,61.000000 
 28,0800,+16,64.000000 
 28,0800,+19,66.000000 
 28,0800,+22,69.000000 
 28,0800,+25,65.000000 
 28,0800,+28,59.000000 
 28,0800,+31,57.000000 
 28,0800,+34,61.000000 
 28,0800,+37,57.000000 
 28,0800,+40,71.000000 
 28,0800,+43,74.000000 
 28,0800,+46,70.000000 
 28,0800,+49,68.000000 
 28,0800,+52,66.000000 
 28,0800,+55,67.000000 
 28,1100,+4,70.000000 
 28,1100,+7,62.000000 
 28,1100,+10,61.000000 
 28,1100,+13,64.000000 
 28,1100,+16,66.000000 
 28,1100,+19,69.000000 
 28,1100,+22,65.000000 
 28,1100,+25,59.000000 
 28,1100,+28,57.000000 
 28,1100,+31,61.000000 
 28,1100,+34,57.000000 
 28,1100,+37,71.000000 
 28,1100,+40,74.000000 
 28,1100,+43,70.000000 
 28,1100,+46,68.000000 
 28,1100,+49,66.000000 
 28,1100,+52,67.000000 
 28,1400,+4,62.000000 
 28,1400,+7,61.000000 
 28,1400,+10,64.000000 
 28,1400,+13,66.000000 
 28,1400,+16,69.000000 
 28,1400,+19,65.000000 
 28,1400,+22,59.000000 
 28,1400,+25,57.000000 
 28,1400,+28,61.000000 
 28,1400,+31,57.000000 
 28,1400,+34,71.000000 
 28,1400,+37,74.000000 
 28,1400,+40,70.000000 
 28,1400,+43,68.000000 
 28,1400,+46,66.000000 
 28,1400,+49,67.000000 
 28,1700,+4,61.000000 
 28,1700,+7,64.000000 
 28,1700,+10,66.000000 
 28,1700,+13,69.000000 
 28,1700,+16,65.000000 
 28,1700,+19,59.000000 
 28,1700,+22,57.000000 
 28,1700,+25,61.000000 
 28,1700,+28,57.000000 
 28,1700,+31,71.000000 
 28,1700,+34,74.000000 
 28,1700,+37,70.000000 
 28,1700,+40,68.000000 
 28,1700,+43,66.000000 
 28,1700,+46,67.000000 
 28,2000,+4,68.000000 
 28,2000,+7,69.000000 
 28,2000,+10,68.000000 
 28,2000,+13,65.000000 
 28,2000,+16,61.000000 
 28,2000,+19,56.000000 
 28,2000,+22,47.000000 
 28,2000,+25,49.000000 
 28,2000,+28,65.000000 
 28,2000,+31,79.000000 
 28,2000,+34,80.000000 
 28,2000,+37,75.000000 
 28,2000,+40,65.000000 
 28,2000,+43,65.000000 
 28,2000,+46,59.000000 
 28,2000,+49,58.000000 
 28,2000,+52,64.000000 
 28,2000,+55,77.000000 
 28,2000,+58,72.000000 
 28,2000,+61,67.000000 
 28,2000,+64,62.000000 
 28,2000,+67,63.000000 
 28,2300,+4,69.000000 
 28,2300,+7,68.000000 
 28,2300,+10,65.000000 
 28,2300,+13,61.000000 
 28,2300,+16,56.000000 
 28,2300,+19,47.000000 
 28,2300,+22,49.000000 
 28,2300,+25,65.000000 
 28,2300,+28,79.000000 
 28,2300,+31,80.000000 
 28,2300,+34,75.000000 
 28,2300,+37,65.000000 
 28,2300,+40,65.000000 
 28,2300,+43,59.000000 
 28,2300,+46,58.000000 
 28,2300,+49,64.000000 
 28,2300,+52,77.000000 
 28,2300,+55,72.000000 
 28,2300,+58,67.000000 
 28,2300,+61,62.000000 
 28,2300,+64,63.000000 
 29,0200,+4,68.000000 
 29,0200,+7,65.000000 
 29,0200,+10,61.000000 
 29,0200,+13,56.000000 
 29,0200,+16,47.000000 
 29,0200,+19,49.000000 
 29,0200,+22,65.000000 
 29,0200,+25,79.000000 
 29,0200,+28,80.000000 
 29,0200,+31,75.000000 
 29,0200,+34,65.000000 
 29,0200,+37,65.000000 
 29,0200,+40,59.000000 
 29,0200,+43,58.000000 
 29,0200,+46,64.000000 
 29,0200,+49,77.000000 
 29,0200,+52,72.000000 
 29,0200,+55,67.000000 
 29,0200,+58,62.000000 
 29,0200,+61,63.000000 
 29,0500,+4,65.000000 
 29,0500,+7,61.000000 
 29,0500,+10,56.000000 
 29,0500,+13,47.000000 
 29,0500,+16,49.000000 
 29,0500,+19,65.000000 
 29,0500,+22,79.000000 
 29,0500,+25,80.000000 
 29,0500,+28,75.000000 
 29,0500,+31,65.000000 
 29,0500,+34,65.000000 
 29,0500,+37,59.000000 
 29,0500,+40,58.000000 
 29,0500,+43,64.000000 
 29,0500,+46,77.000000 
 29,0500,+49,72.000000 
 29,0500,+52,67.000000 
 29,0500,+55,62.000000 
 29,0500,+58,63.000000 
 29,0800,+4,61.000000 
 29,0800,+7,56.000000 
 29,0800,+10,47.000000 
 29,0800,+13,47.000000 
 29,0800,+16,62.000000 
 29,0800,+19,79.000000 
 29,0800,+22,85.000000 
 29,0800,+25,86.000000 
 29,0800,+28,72.000000 
 29,0800,+31,77.000000 
 29,0800,+34,66.000000 
 29,0800,+37,38.000000 
 29,0800,+40,69.000000 
 29,0800,+43,92.000000 
 29,0800,+46,93.000000 
 29,0800,+49,81.000000 
 29,0800,+52,68.000000 
 29,0800,+55,65.000000 
 29,1100,+4,56.000000 
 29,1100,+7,47.000000 
 29,1100,+10,47.000000 
 29,1100,+13,62.000000 
 29,1100,+16,79.000000 
 29,1100,+19,85.000000 
 29,1100,+22,86.000000 
 29,1100,+25,72.000000 
 29,1100,+28,77.000000 
 29,1100,+31,66.000000 
 29,1100,+34,38.000000 
 29,1100,+37,69.000000 
 29,1100,+40,92.000000 
 29,1100,+43,93.000000 
 29,1100,+46,81.000000 
 29,1100,+49,68.000000 
 29,1100,+52,65.000000 
 29,1400,+4,47.000000 
 29,1400,+7,47.000000 
 29,1400,+10,62.000000 
 29,1400,+13,79.000000 
 29,1400,+16,85.000000 
 29,1400,+19,86.000000 
 29,1400,+22,72.000000 
 29,1400,+25,77.000000 
 29,1400,+28,66.000000 
 29,1400,+31,38.000000 
 29,1400,+34,69.000000 
 29,1400,+37,92.000000 
 29,1400,+40,93.000000 
 29,1400,+43,81.000000 
 29,1400,+46,68.000000 
 29,1400,+49,65.000000 
 29,1700,+4,47.000000 
 29,1700,+7,62.000000 
 29,1700,+10,79.000000 
 29,1700,+13,85.000000 
 29,1700,+16,86.000000 
 29,1700,+19,72.000000 
 29,1700,+22,77.000000 
 29,1700,+25,66.000000 
 29,1700,+28,38.000000 
 29,1700,+31,69.000000 
 29,1700,+34,92.000000 
 29,1700,+37,93.000000 
 29,1700,+40,81.000000 
 29,1700,+43,68.000000 
 29,1700,+46,65.000000 
 29,2000,+4,67.000000 
 29,2000,+7,85.000000 
 29,2000,+10,95.000000 
 29,2000,+13,91.000000 
 29,2000,+16,80.000000 
 29,2000,+19,77.000000 
 29,2000,+22,67.000000 
 29,2000,+25,62.000000 
 29,2000,+28,60.000000 
 29,2000,+31,85.000000 
 29,2000,+34,82.000000 
 29,2000,+37,74.000000 
 29,2000,+40,66.000000 
 29,2000,+43,63.000000 
 29,2000,+46,63.000000 
 29,2000,+49,61.000000 
 29,2000,+52,65.000000 
 29,2000,+55,60.000000 
 29,2000,+58,61.000000 
 29,2000,+61,55.000000 
 29,2000,+64,55.000000 
 29,2000,+67,58.000000 
 29,2300,+4,85.000000 
 29,2300,+7,95.000000 
 29,2300,+10,91.000000 
 29,2300,+13,80.000000 
 29,2300,+16,77.000000 
 29,2300,+19,67.000000 
 29,2300,+22,62.000000 
 29,2300,+25,60.000000 
 29,2300,+28,85.000000 
 29,2300,+31,82.000000 
 29,2300,+34,74.000000 
 29,2300,+37,66.000000 
 29,2300,+40,63.000000 
 29,2300,+43,63.000000 
 29,2300,+46,61.000000 
 29,2300,+49,65.000000 
 29,2300,+52,60.000000 
 29,2300,+55,61.000000 
 29,2300,+58,55.000000 
 29,2300,+61,55.000000 
 29,2300,+64,58.000000 
 30,0200,+4,95.000000 
 30,0200,+7,91.000000 
 30,0200,+10,80.000000 
 30,0200,+13,77.000000 
 30,0200,+16,67.000000 
 30,0200,+19,62.000000 
 30,0200,+22,60.000000 
 30,0200,+25,85.000000 
 30,0200,+28,82.000000 
 30,0200,+31,74.000000 
 30,0200,+34,66.000000 
 30,0200,+37,63.000000 
 30,0200,+40,63.000000 
 30,0200,+43,61.000000 
 30,0200,+46,65.000000 
 30,0200,+49,60.000000 
 30,0200,+52,61.000000 
 30,0200,+55,55.000000 
 30,0200,+58,55.000000 
 30,0200,+61,58.000000 
 30,0500,+4,91.000000 
 30,0500,+7,80.000000 
 30,0500,+10,77.000000 
 30,0500,+13,67.000000 
 30,0500,+16,62.000000 
 30,0500,+19,60.000000 
 30,0500,+22,85.000000 
 30,0500,+25,82.000000 
 30,0500,+28,74.000000 
 30,0500,+31,66.000000 
 30,0500,+34,63.000000 
 30,0500,+37,63.000000 
 30,0500,+40,61.000000 
 30,0500,+43,65.000000 
 30,0500,+46,60.000000 
 30,0500,+49,61.000000 
 30,0500,+52,55.000000 
 30,0500,+55,55.000000 
 30,0500,+58,58.000000 
 30,0800,+4,137.000000 
 30,0800,+7,92.000000 
 30,0800,+10,71.000000 
 30,0800,+13,61.000000 
 30,0800,+16,56.000000 
 30,0800,+19,84.000000 
 30,0800,+22,89.000000 
 30,0800,+25,74.000000 
 30,0800,+28,71.000000 
 30,0800,+31,67.000000 
 30,0800,+34,64.000000 
 30,0800,+37,68.000000 
 30,0800,+40,63.000000 
 30,0800,+43,68.000000 
 30,0800,+46,73.000000 
 30,0800,+49,67.000000 
 30,0800,+52,58.000000 
 30,0800,+55,55.000000 
 30,1100,+4,92.000000 
 30,1100,+7,71.000000 
 30,1100,+10,61.000000 
 30,1100,+13,56.000000 
 30,1100,+16,84.000000 
 30,1100,+19,89.000000 
 30,1100,+22,74.000000 
 30,1100,+25,71.000000 
 30,1100,+28,67.000000 
 30,1100,+31,64.000000 
 30,1100,+34,68.000000 
 30,1100,+37,63.000000 
 30,1100,+40,68.000000 
 30,1100,+43,73.000000 
 30,1100,+46,67.000000 
 30,1100,+49,58.000000 
 30,1100,+52,55.000000 
 30,1400,+4,71.000000 
 30,1400,+7,61.000000 
 30,1400,+10,56.000000 
 30,1400,+13,84.000000 
 30,1400,+16,89.000000 
 30,1400,+19,74.000000 
 30,1400,+22,71.000000 
 30,1400,+25,67.000000 
 30,1400,+28,64.000000 
 30,1400,+31,68.000000 
 30,1400,+34,63.000000 
 30,1400,+37,68.000000 
 30,1400,+40,73.000000 
 30,1400,+43,67.000000 
 30,1400,+46,58.000000 
 30,1400,+49,55.000000 
 30,1700,+4,61.000000 
 30,1700,+7,56.000000 
 30,1700,+10,84.000000 
 30,1700,+13,89.000000 
 30,1700,+16,74.000000 
 30,1700,+19,71.000000 
 30,1700,+22,67.000000 
 30,1700,+25,64.000000 
 30,1700,+28,68.000000 
 30,1700,+31,63.000000 
 30,1700,+34,68.000000 
 30,1700,+37,73.000000 
 30,1700,+40,67.000000 
 30,1700,+43,58.000000 
 30,1700,+46,55.000000 
 30,2000,+4,68.000000 
 30,2000,+7,73.000000 
 30,2000,+10,77.000000 
 30,2000,+13,65.000000 
 30,2000,+16,69.000000 
 30,2000,+19,63.000000 
 30,2000,+22,58.000000 
 30,2000,+25,65.000000 
 30,2000,+28,67.000000 
 30,2000,+31,67.000000 
 30,2000,+34,69.000000 
 30,2000,+37,72.000000 
 30,2000,+40,62.000000 
 30,2000,+43,61.000000 
 30,2000,+46,68.000000 
 30,2000,+49,64.000000 
 30,2000,+52,64.000000 
 30,2000,+55,66.000000 
 30,2000,+58,66.000000 
 30,2000,+61,64.000000 
 30,2000,+64,62.000000 
 30,2000,+67,67.000000 
 30,2300,+4,73.000000 
 30,2300,+7,77.000000 
 30,2300,+10,65.000000 
 30,2300,+13,69.000000 
 30,2300,+16,63.000000 
 30,2300,+19,58.000000 
 30,2300,+22,65.000000 
 30,2300,+25,67.000000 
 30,2300,+28,67.000000 
 30,2300,+31,69.000000 
 30,2300,+34,72.000000 
 30,2300,+37,62.000000 
 30,2300,+40,61.000000 
 30,2300,+43,68.000000 
 30,2300,+46,64.000000 
 30,2300,+49,64.000000 
 30,2300,+52,66.000000 
 30,2300,+55,66.000000 
 30,2300,+58,64.000000 
 30,2300,+61,62.000000 
 30,2300,+64,67.000000 
 31,0200,+4,77.000000 
 31,0200,+7,65.000000 
 31,0200,+10,69.000000 
 31,0200,+13,63.000000 
 31,0200,+16,58.000000 
 31,0200,+19,65.000000 
 31,0200,+22,67.000000 
 31,0200,+25,67.000000 
 31,0200,+28,69.000000 
 31,0200,+31,72.000000 
 31,0200,+34,62.000000 
 31,0200,+37,61.000000 
 31,0200,+40,68.000000 
 31,0200,+43,64.000000 
 31,0200,+46,64.000000 
 31,0200,+49,66.000000 
 31,0200,+52,66.000000 
 31,0200,+55,64.000000 
 31,0200,+58,62.000000 
 31,0200,+61,67.000000 
 31,0500,+4,65.000000 
 31,0500,+7,69.000000 
 31,0500,+10,63.000000 
 31,0500,+13,58.000000 
 31,0500,+16,65.000000 
 31,0500,+19,67.000000 
 31,0500,+22,67.000000 
 31,0500,+25,69.000000 
 31,0500,+28,72.000000 
 31,0500,+31,62.000000 
 31,0500,+34,61.000000 
 31,0500,+37,68.000000 
 31,0500,+40,64.000000 
 31,0500,+43,64.000000 
 31,0500,+46,66.000000 
 31,0500,+49,66.000000 
 31,0500,+52,64.000000 
 31,0500,+55,62.000000 
 31,0500,+58,67.000000 
 31,0800,+4,69.000000 
 31,0800,+7,69.000000 
 31,0800,+10,61.000000 
 31,0800,+13,68.000000 
 31,0800,+16,56.000000 
 31,0800,+19,69.000000 
 31,0800,+22,71.000000 
 31,0800,+25,66.000000 
 31,0800,+28,62.000000 
 31,0800,+31,65.000000 
 31,0800,+34,60.000000 
 31,0800,+37,52.000000 
 31,0800,+40,65.000000 
 31,0800,+43,69.000000 
 31,0800,+46,65.000000 
 31,0800,+49,59.000000 
 31,0800,+52,59.000000 
 31,0800,+55,59.000000 
 31,1100,+4,69.000000 
 31,1100,+7,61.000000 
 31,1100,+10,68.000000 
 31,1100,+13,56.000000 
 31,1100,+16,69.000000 
 31,1100,+19,71.000000 
 31,1100,+22,66.000000 
 31,1100,+25,62.000000 
 31,1100,+28,65.000000 
 31,1100,+31,60.000000 
 31,1100,+34,52.000000 
 31,1100,+37,65.000000 
 31,1100,+40,69.000000 
 31,1100,+43,65.000000 
 31,1100,+46,59.000000 
 31,1100,+49,59.000000 
 31,1100,+52,59.000000 
 31,1400,+4,61.000000 
 31,1400,+7,68.000000 
 31,1400,+10,56.000000 
 31,1400,+13,69.000000 
 31,1400,+16,71.000000 
 31,1400,+19,66.000000 
 31,1400,+22,62.000000 
 31,1400,+25,65.000000 
 31,1400,+28,60.000000 
 31,1400,+31,52.000000 
 31,1400,+34,65.000000 
 31,1400,+37,69.000000 
 31,1400,+40,65.000000 
 31,1400,+43,59.000000 
 31,1400,+46,59.000000 
 31,1400,+49,59.000000 
 31,1700,+4,68.000000 
 31,1700,+7,56.000000 
 31,1700,+10,69.000000 
 31,1700,+13,71.000000 
 31,1700,+16,66.000000 
 31,1700,+19,62.000000 
 31,1700,+22,65.000000 
 31,1700,+25,60.000000 
 31,1700,+28,52.000000 
 31,1700,+31,65.000000 
 31,1700,+34,69.000000 
 31,1700,+37,65.000000 
 31,1700,+40,59.000000 
 31,1700,+43,59.000000 
 31,1700,+46,59.000000 
 31,2000,+4,70.000000 
 31,2000,+7,70.000000 
 31,2000,+10,68.000000 
 31,2000,+13,67.000000 
 31,2000,+16,61.000000 
 31,2000,+19,56.000000 
 31,2000,+22,57.000000 
 31,2000,+25,51.000000 
 31,2000,+28,66.000000 
 31,2000,+31,69.000000 
 31,2000,+34,67.000000 
 31,2000,+37,62.000000 
 31,2000,+40,62.000000 
 31,2000,+43,66.000000 
 31,2000,+46,54.000000 
 31,2000,+49,60.000000 
 31,2000,+52,64.000000 
 31,2000,+55,65.000000 
 31,2000,+58,62.000000 
 31,2000,+61,62.000000 
 31,2000,+64,58.000000 
 31,2000,+67,57.000000 
 31,2300,+4,70.000000 
 31,2300,+7,68.000000 
 31,2300,+10,67.000000 
 31,2300,+13,61.000000 
 31,2300,+16,56.000000 
 31,2300,+19,57.000000 
 31,2300,+22,51.000000 
 31,2300,+25,66.000000 
 31,2300,+28,69.000000 
 31,2300,+31,67.000000 
 31,2300,+34,62.000000 
 31,2300,+37,62.000000 
 31,2300,+40,66.000000 
 31,2300,+43,54.000000 
 31,2300,+46,60.000000 
 31,2300,+49,64.000000 
 31,2300,+52,65.000000 
 31,2300,+55,62.000000 
 31,2300,+58,62.000000 
 31,2300,+61,58.000000 
 31,2300,+64,57.000000 
 Start : 20170801 
 1,0200,+4,68.000000 
 1,0200,+7,67.000000 
 1,0200,+10,61.000000 
 1,0200,+13,56.000000 
 1,0200,+16,57.000000 
 1,0200,+19,51.000000 
 1,0200,+22,66.000000 
 1,0200,+25,69.000000 
 1,0200,+28,67.000000 
 1,0200,+31,62.000000 
 1,0200,+34,62.000000 
 1,0200,+37,66.000000 
 1,0200,+40,54.000000 
 1,0200,+43,60.000000 
 1,0200,+46,64.000000 
 1,0200,+49,65.000000 
 1,0200,+52,62.000000 
 1,0200,+55,62.000000 
 1,0200,+58,58.000000 
 1,0200,+61,57.000000 
 1,0500,+4,67.000000 
 1,0500,+7,61.000000 
 1,0500,+10,56.000000 
 1,0500,+13,57.000000 
 1,0500,+16,51.000000 
 1,0500,+19,66.000000 
 1,0500,+22,69.000000 
 1,0500,+25,67.000000 
 1,0500,+28,62.000000 
 1,0500,+31,62.000000 
 1,0500,+34,66.000000 
 1,0500,+37,54.000000 
 1,0500,+40,60.000000 
 1,0500,+43,64.000000 
 1,0500,+46,65.000000 
 1,0500,+49,62.000000 
 1,0500,+52,62.000000 
 1,0500,+55,58.000000 
 1,0500,+58,57.000000 
 1,0800,+4,67.000000 
 1,0800,+7,60.000000 
 1,0800,+10,53.000000 
 1,0800,+13,59.000000 
 1,0800,+16,61.000000 
 1,0800,+19,69.000000 
 1,0800,+22,67.000000 
 1,0800,+25,61.000000 
 1,0800,+28,57.000000 
 1,0800,+31,60.000000 
 1,0800,+34,66.000000 
 1,0800,+37,67.000000 
 1,0800,+40,75.000000 
 1,0800,+43,72.000000 
 1,0800,+46,70.000000 
 1,0800,+49,64.000000 
 1,0800,+52,64.000000 
 1,0800,+55,57.000000 
 1,1100,+4,60.000000 
 1,1100,+7,53.000000 
 1,1100,+10,59.000000 
 1,1100,+13,61.000000 
 1,1100,+16,69.000000 
 1,1100,+19,67.000000 
 1,1100,+22,61.000000 
 1,1100,+25,57.000000 
 1,1100,+28,60.000000 
 1,1100,+31,66.000000 
 1,1100,+34,67.000000 
 1,1100,+37,75.000000 
 1,1100,+40,72.000000 
 1,1100,+43,70.000000 
 1,1100,+46,64.000000 
 1,1100,+49,64.000000 
 1,1100,+52,57.000000 
 1,1400,+4,53.000000 
 1,1400,+7,59.000000 
 1,1400,+10,61.000000 
 1,1400,+13,69.000000 
 1,1400,+16,67.000000 
 1,1400,+19,61.000000 
 1,1400,+22,57.000000 
 1,1400,+25,60.000000 
 1,1400,+28,66.000000 
 1,1400,+31,67.000000 
 1,1400,+34,75.000000 
 1,1400,+37,72.000000 
 1,1400,+40,70.000000 
 1,1400,+43,64.000000 
 1,1400,+46,64.000000 
 1,1400,+49,57.000000 
 1,1700,+4,59.000000 
 1,1700,+7,61.000000 
 1,1700,+10,69.000000 
 1,1700,+13,67.000000 
 1,1700,+16,61.000000 
 1,1700,+19,57.000000 
